obscode,lat,lon,elevation,name
442,41.516521835179454,-2.5178000000000225,309.5448927367106,Gualba Observatory
443,-34.4519522212164,-58.534400000000005,-44.04042847827077,"Obs. Astronomico Plomer, Buenos Aires"
444,33.30603663095476,-116.72059999999999,1279.0097096245736,Star Cruiser Observatory
445,38.628814547720104,-0.5799999999999841,199.3545316644013,Observatorio d'Ontinyent
446,29.404194046113847,-97.83339999999998,86.44730058405548,"Kingsnake Observatory, Seguin"
447,39.430955460903256,-104.7944,1687.6403281260282,Centennial Observatory
448,32.21168724225488,-106.7199,1254.2999082831666,"Desert Moon Observatory, Las Cruces"
449,34.20558036931015,-80.34969999999998,39.59502513706684,"Griffin Hunter Observatory, Bethune"
450,34.967614236834144,-80.66609999999997,152.82345305942,"Carla Jane Observatory, Charlotte"
451,37.3052820409679,-97.24310000000003,293.3257147129625,"West Skies Observatory, Mulvane"
452,26.023743054841994,-80.89370000000002,-102.4434375828132,"Big Cypress Observatory, Fort Lauderdale"
453,34.80145647624621,-117.86689999999999,645.8745701108128,Edwards Raven Observatory
454,39.14333064774758,-76.62322,25.05274418927729,Maryland Space Grant Consortium Observatory
455,37.80375532273172,-122.03639999999999,-65.58318188786507,CBA Concord
456,52.06467484353791,-1.1721999999999753,70.86343948822469,Daventry Observatory
457,48.4378520003598,18.3403,140.04646699968725,Partizanske
458,40.456549914187434,-4.019400000000019,813.7829462960362,Guadarrama Observatory
459,43.34998677959809,-71.88279999999997,212.9749658787623,"Smith River Observatory, Danbury"
460,33.80450991271857,-94.00189999999998,99.59142598230392,"Area 52 Observatory, Nashville"
461,47.72738433439757,19.8943,861.6059192791581,"University of Szeged, Piszkesteto Stn. (Konkoly)"
462,38.73194695084365,-76.91579999999999,12.334150575101376,Mount Belleview Observatory
463,39.81483718364091,-105.26249999999999,1587.083840996027,"Sommers-Bausch Observatory, Boulder"
464,41.21858378171142,-71.49869999999999,-55.1308998381719,"Toby Point Observatory, Narragansett"
465,-36.61773268681091,174.7801,-50.89502612873912,Takapuna
466,-36.75524255764231,174.8487,-152.9984400300309,"Mount Molehill Observatory, Auckland"
467,-36.72086508993446,174.7766,22.24741834960878,Auckland Observatory
468,41.63111339420562,13.3296,1451.5562658803537,"Astronomical Observatory, Campo Catino"
469,47.16588569516937,7.382,512.3383543035015,Courroux
470,41.37958492214319,13.32756,105.1683265529573,Ceccano
471,55.59982443949509,8.2389,-68.89576164726168,Houstrup
472,44.50163194781104,6.3203,1755.9558267071843,Merlette
473,45.89391938997894,13.31661,36.834672910161316,Remanzacco
474,-43.79517498641474,170.46496,955.4372620852664,"Mount John Observatory, Lake Tekapo"
475,44.874054514646076,7.6965,181.12638034112751,Turin (before 1913)
476,44.94968494360335,7.14075,440.24133674334735,"Grange Observatory, Bussoleno"
477,51.51463536021232,0.48560000000000003,-12.995895481668413,Galleywood
478,43.39582340320855,3.0896,78.88482948113233,Lamalou-les-Bains
479,43.000482524568284,6.0505,3.77675505541265,Sollies-Pont
480,51.97873117426828,0.7733,-4.9647522158920765,Cockfield
481,53.285074947166564,7.93,-1574.6056045982987,Moorwarfen
482,56.1613230787233,-2.8145999999999844,-71.38198766019195,St. Andrews
483,-41.55662888083861,173.8036,1313.0008376622573,"Carter Observatory, Black Birch Station"
484,-41.149828846295726,174.7594,-50.55917359981686,"Happy Valley, Wellington"
485,-41.09253306678264,174.7654,73.05994924996048,"Carter Observatory, Wellington"
486,-40.10704565915763,175.47,4601.457755452022,Palmerston North
487,55.2617793403679,-4.555600000000027,43.74394150450826,Macnairston Observatory
488,54.82060183811717,-1.6336000000000013,49.37991979625076,Newcastle-upon-Tyne
489,52.13915935690491,-0.12999999999999545,-1118.4419650668278,Hemingford Abbots
490,50.42028597151244,-2.0,2041.0300833825022,Wimborne Minster
491,40.33622877720995,-3.1000000000000227,866.4617104073986,Centro Astronomico de Yebes
492,52.71211715203574,-1.5299999999999727,7272.487094178796,Mickleover
493,37.03599187725642,-2.5457999999999856,2105.7453562561423,Calar Alto
494,52.225103026174544,-2.1639000000000124,0.8066951334476471,Stakenbridge
495,53.19168282656024,-2.337530000000015,40.638064187951386,Altrincham
496,50.775519804493555,-1.3140000000000214,-71.88975470606238,Bishopstoke
497,51.421243239606,-0.7055100000000039,51.191698886454105,Loudwater
498,52.07613399944053,-0.7418999999999869,-21.29064626339823,Earls Barton
499,51.18174688124131,-0.20922000000001617,11.635328616015613,Cheam
500,0,0,-6378137,Geocenter
501,50.67811697932132,0.34750000000000003,-16.371207806281745,Herstmonceux
502,51.72892157559125,0.8479300000000001,31.200027897953987,Colchester
503,52.03029737583006,0.09480000000000001,-14.317097996361554,Cambridge
504,46.63303494569771,4.3944,378.85083365347236,Le Creusot
505,51.37712548938092,4.5639,38.29403987992555,Simon Stevin
506,53.285074947166564,9.96,-9260.898503297009,Bendestorf
507,51.56620156177409,5.22,-6794.583424487151,Nyenheim
508,51.56620156177409,5.29,-6794.5834244880825,Zeist
509,42.90880927734735,5.8725000000000005,-17.57422869466245,La Seyne sur Mer
510,50.723953602931786,8.0256,318.0576874418184,Siegen
511,43.73959808028705,5.7157,562.23797873687,Haute Provence
512,51.973001596316976,4.4893,-77.20381098613143,Leiden (before 1860)
513,45.504308089289985,4.7855,195.03542754705995,Lyons
514,49.2743703812508,8.438,48.586128703318536,Mundenheim (1907-1913)
515,49.623874636280604,7.4956,293.0713885957375,"Volkssternwarte Dhaun, near Kirn"
516,53.367007911870274,9.97321,-42.54880701191723,Hamburg (before 1909)
517,46.117372930079966,6.1358,400.20660775806755,Geneva (from 1967)
518,53.365289038484875,9.9727,-7.447094394825399,"Marine Observatory, Hamburg"
519,51.1536719492799,8.2867,257.78165118489414,Meschede
520,50.540607108489915,7.0966,-17.04564747400582,Bonn
521,49.69492140287683,10.88794,217.86119253002107,"Remeis Observatory, Bamberg"
522,48.39201537674933,7.7677,97.53091282956302,Strasbourg
523,49.92754226769994,8.6512,86.72328490577638,Frankfurt
524,49.29728869305603,8.4605,-157.25050539895892,Mannheim
525,50.62311303098876,8.76917,208.38521570898592,Marburg
526,54.15597079576541,10.1477,9.338147173635662,Kiel
527,53.35955946053357,9.9431,129.5433655390516,Altona
528,51.34274802167307,9.9426,74.22901970800012,Gottingen
529,59.742309298290934,10.7229,-34.627718310803175,Christiania
530,53.674686247855526,10.6898,-33.89953289180994,Lubeck
531,41.705597907572624,12.4797,-14.61850571166724,"Collegio Romano, Rome"
532,47.9565674524499,11.6084,444.19593971408904,Munich
533,45.206370035821955,11.8715,-28.420636468566954,Padua
534,51.14794237132859,12.3913,79.0141834570095,Leipzig (since 1861)
535,37.92407645970919,13.3578,8.462895587086678,Palermo
536,52.21937344822324,13.1062,48.480986402370036,Berlin-Babelsberg
537,52.339694585200704,13.3642,60.784978330135345,"Urania Observatory, Berlin"
538,44.67351928635029,13.8461,-28.927704685367644,Pola
539,47.86489420522897,14.1316,309.35396657139063,Kremsmunster
540,48.248775927966626,14.2753,713.4438912738115,Linz
541,49.88743522204078,14.3953,232.68129425588995,Prague
542,52.37980163085986,13.0374,-241.69975144881755,Falkensee
543,51.14794237132859,12.3688,-111.69211284350604,Leipzig (before 1861)
544,52.271512607580135,13.35131,-2.1604175409302115,"Wilhelm Foerster Observatory, Berlin"
545,48.0195928099143,16.3817,112.98686667531729,Vienna (before 1879)
546,48.02532238786561,16.3549,148.91941325366497,"Oppolzer Observatory, Vienna"
547,50.93021840917888,17.0363,48.52477642055601,Breslau
548,52.31677627339547,13.395,-29.148166155442595,Berlin (1835-1913)
549,59.690743096729165,17.6257,-2.9850649163126945,Uppsala
550,53.44550312980319,11.4196,-306.5550121413544,Schwerin
551,47.681547710787115,18.1895,26.88400969374925,"Hurbanovo, formerly O'Gyalla"
552,44.27817840771002,11.3418,227.30526470579207,"Osservatorio S. Vittore, Bologna"
553,50.110888762141805,18.9938,-275.6823846716434,Chorzow
554,50.351531036096745,8.3959,123.38824989739805,"Burgsolms Observatory, Wetzlar"
555,49.86451691023555,19.8263,238.27107492648065,Cracow-Fort Skala
556,47.555496995858334,11.26,-6344.561585840769,"Reintal, near Munich"
557,49.72127746145284,14.7837,476.9639271525666,Ondrejov
558,52.03029737583006,21.0303,80.07932960428298,Warsaw
559,37.24225668350351,14.98,-832.0759578058496,Serra La Nave
560,45.21496440274892,10.931000000000001,-9.267538589425385,Madonna di Dossobuono
561,47.72738433439757,19.8943,861.6059192791581,Piszkesteto Stn. (Konkoly)
562,47.89354209498552,15.9236,834.0789676886052,"Figl Observatory, Vienna"
563,47.555496995858334,13.6,-12.34717224072665,Seewalchen
564,47.555496995858334,11.19,9437.500606959686,Herrsching
565,45.126155944503644,10.1344,-39.86299536470324,Bassano Bresciano
566,20.58064400109917,-156.2576,3009.0039034942165,Haleakala-NEAT/GEODSS
567,45.653277116024,12.7117,-33.83229847997427,Chions
568,19.704018574549014,-155.4722,4183.50401621405,Mauna Kea
569,59.98868115019719,24.9587,-43.10236133169383,Helsinki
570,54.499745472843905,25.299,-120.06971815321594,Vilnius (since 1939)
571,45.26366581533504,10.63,788.3180910237134,Cavriana
572,50.99324376664327,6.89,-5829.472395112738,Cologne
573,51.990190330170904,9.661200000000001,-428.14112768229097,Eldagsen
574,45.26366581533504,10.27,788.3180910237134,Gottolengo
575,46.925243421214425,6.808,950.1716881627217,La Chaux de Fonds
576,50.99324376664327,0.38,4052.175258987583,Burwash
577,47.555496995858334,7.5,6623.466562558897,Metzerlen Observatory
578,-25.783100780887047,27.99,1227.3351953923702,Linden Observatory
579,44.69070802020421,8.85,708.4210910247639,Novi Ligure
580,46.87367721965265,15.4936,443.667760938406,Graz
581,-33.80450991271857,22.8,314.53464288264513,Sedgefield
582,51.82403256958297,1.2408000000000001,-43.288683448918164,Orwell Park
583,46.203316599349584,30.2717,-49.28171571530402,Odessa-Mayaki
584,59.77668676599878,30.2946,-68.70108438841999,Leningrad
585,50.10859693096128,30.52462,76.82334814500064,Kyiv comet station
586,42.742651516759416,0.1423,2818.216914798133,Pic du Midi
587,45.690519372707506,9.22918,1105.1697720643133,Sormano
588,44.11775022507339,11.25,852.4787621004507,Eremo di Tizzano
589,42.327830073084705,12.64369,320.75232501141727,Santa Lucia Stroncone
590,47.555496995858334,7.46,6623.466562558897,Metzerlen
591,52.322505851346776,9.6258,-31.539456766098738,Resse Observatory
592,50.986368273101704,7.02114,80.54599416255951,Solingen
593,42.398876839680916,11.17,-1934.3233522502705,Monte Argentario
594,41.768623265037014,13.2033,1757.6146866278723,Monte Autore
595,45.72317796702996,13.52578,-28.79358564130962,Farra d'Isonzo
596,41.79154157684225,12.6183,20.4103362839669,Colleverde di Guidonia
597,51.98446075221959,9.6631,51.966677780263126,Springe
598,44.066756981306746,11.33409,673.3701167497784,Loiano
599,42.252772601922565,13.55764,2069.83519570902,Campo Imperatore-CINEOS
600,44.16931642663516,11.4708,216.0387129969895,"TLC Observatory, Bologna"
601,50.85000431786057,13.7281,37.66362512577325,"Engelhardt Observatory, Dresden"
602,48.0195928099143,16.3854,127.65658177435398,"Urania Observatory, Vienna"
603,54.01846092493402,10.13,8.922171892598271,Bothkamp
604,52.30073345513181,13.47524,-27.938308094628155,"Archenhold Sternwarte, Berlin-Treptow"
605,51.48598747045578,7.113,-22.158055937848985,Marl
606,53.502798909316276,9.9956,-31.561653355136514,Norderstedt
607,51.03335081230243,8.0,701.0984613858163,"Hagen Observatory, Ronkhausen"
608,20.58064400109917,-156.258,3009.003903493285,Haleakala-AMOS
609,42.381688105826996,12.8533,1209.4547010837123,Osservatorio Polino
610,44.19796431639171,11.3431,129.7762798173353,Pianoro
611,49.45771687569267,8.6531,157.76677378546447,"Starkenburg Sternwarte, Heppenheim"
612,50.99324376664327,7.1,-189.92365971114486,Lenkerbeck
613,51.2224268846956,7.0709,53.91652735695243,Heisingen
614,48.472229468067646,2.467,-74.26495689433068,Soisy-sur-Seine
615,44.50736152576235,6.9067,2837.2744061769918,St. Veran
616,49.01424754226141,16.58348,280.8735344214365,Brno
617,48.22585761616139,2.5725,-93.60607441421598,Arbonne la Foret
618,43.22966564262062,5.0077,-14.882111659273505,Martigues
619,41.35895844151848,2.09013,140.91115316469222,Sabadell
620,39.453873772708484,2.9516999999999998,136.56552709359676,Observatorio Astronomico de Mallorca
621,50.89813277265155,7.48503,298.9250846421346,Bergisch Gladbach
622,46.45541802920715,7.568,368.1157514108345,Oberwichtrach
623,50.43174512741506,5.5667,76.30621372815222,Liege
624,49.57230843471883,9.6167,80.78982519265264,Dertingen
625,20.62075104675833,-156.4317,88.68598234653473,Kihei-AMOS Remote Maui Experimental Site
626,50.97032545483804,4.9864,1.9673315044492483,Geel
627,43.848460061361905,5.2146,164.63976612500846,Blauvac
628,51.23961561854953,6.84366,-27.826259183697402,Mulheim-Ruhr
629,46.06007715056688,20.1511,26.119963563978672,Szeged Observatory
630,47.80186884776458,7.2367,388.61479028407484,Osenbach
631,53.3246090350306,10.02293,-20.11202879808843,Hamburg-Georgswerder
632,43.533333274039954,11.1739,75.89618270844221,San Polo A Mosciano
633,43.90575584087499,9.9339,-29.580427451059222,Romito
634,45.332420750750735,5.1456,400.67681259661913,Crolles
635,42.507738820755776,2.9019,-18.073710339143872,Pergignan
636,51.20523815084167,6.9794,1.0798231018707156,Essen
637,53.5199876431702,10.0903,-23.498881596140563,Hamburg-Himmelsmoor
638,51.755277634167264,8.8933,61.19443901348859,Detmold
639,50.90730009737365,13.7233,67.56451933830976,Dresden
640,49.89889437794339,13.5996,18.76965424232185,Senftenberger Sternwarte
641,-34.35454939604416,20.0272,70.14046608284116,Overberg
642,48.23731677206401,-123.315,-150.58249352499843,"Oak Bay, Victoria"
643,33.30603663095476,-116.72059999999999,1279.0097096245736,OCA-Anza Observatory
644,33.18113183161624,-116.85978,1626.7474187565967,Palomar Mountain/NEAT
645,32.60588220530489,-105.82058,2732.1145632034168,Apache Point-Sloan Digital Sky Survey
646,33.8216986465725,-117.56309999999999,374.02442821953446,"Santana Observatory, Rancho Cucamonga"
647,50.59217331005169,-114.0317,993.0311941709369,"Stone Finder Observatory, Calgary"
648,31.49377112495596,-110.60177999999999,1459.5325769670308,"Winer Observatory, Sonoita"
649,38.456927209180854,-94.6997,205.18768084887415,"Powell Observatory, Louisburg"
650,33.28884789710083,-117.09719999999999,312.59442920051515,Temecula
651,31.49892774511214,-110.58084,1444.657610250637,"Grasslands Observatory, Tucson"
652,50.93021840917888,-114.0667,834.3112548207864,"Rock Finder Observatory, Calgary"
653,46.988268778678815,-122.13220000000001,154.06240599416196,"Torus Observatory, Buckley"
654,34.2027155803345,-117.68159,2225.029265393503,"Table Mountain Observatory, Wrightwood-PHMC"
655,48.18575057050223,-123.61699999999999,-98.29039043188095,Sooke
656,48.162832258697,-123.6079,126.64026333484799,Victoria
657,48.27169423977186,-123.30969999999999,-12.810996128246188,"Climenhaga Observatory, Victoria"
658,48.328990019284944,-123.417,163.44079212006181,National Research Council of Canada
659,48.40920411060326,-122.9486,-16.639394122175872,"Heron Cove Observatory, Orcas"
660,37.68916376370556,-122.2621,39.795953545719385,"Leuschner Observatory, Berkeley"
661,50.67811697932132,-114.28829999999999,1240.1217811936513,"Rothney Astrophysical Observatory, Priddis"
662,37.15631301423389,-121.6455,1217.6473707733676,"Lick Observatory, Mount Hamilton"
663,33.31749578685737,-111.68639999999999,389.34547595400363,Red Mountain Observatory
664,46.75908566062649,-120.7225,1158.6850981721655,Manastash Ridge Observatory
665,34.62956913770696,-119.00970000000001,1566.945768271573,Wallis Observatory
666,34.12536627799183,-118.83080000000001,237.64477426931262,Moorpark College Observatory
667,46.71038424804036,-119.99079,121.30625014100224,Wanapum Dam
668,34.95042550298022,-119.18,-3666.03476830665,San Emigdio Peak
669,34.285794460628466,-119.1762,422.62491061817855,Ojai
670,34.04515218667352,-119.04419999999999,-45.82325077522546,Camarillo
671,34.12250148901618,-117.99802,1648.136492792517,Stony Ridge
672,34.04515218667352,-118.0564,1672.4468570249155,Mount Wilson
673,34.20214262253936,-117.68217000000001,2222.9176044249907,"Table Mountain Observatory, Wrightwood"
674,34.20328853812963,-117.66395,2199.077125163749,"Ford Observatory, Wrightwood"
675,33.17769408484545,-116.86254,1635.7810081848875,Palomar Mountain
676,33.24301127349037,-117.60929999999999,1.0088705783709884,San Clemente
677,34.096718388235296,-117.1719,1655.1736527513713,Lake Arrowhead
678,33.46073523564007,-111.74029999999999,622.003192233853,Fountain Hills
679,30.87096600164876,-115.4633,2767.938739665784,San Pedro Martir
680,33.80450991271857,-115.22,9147.616574184038,Los Angeles
681,50.895840941471036,-114.11420000000001,1056.4468212015927,Calgary
682,36.86410453871717,-112.36189999999999,1583.1126123173162,Kanab
683,31.982504124202553,-111.08179999999999,689.6463391110301,"Goodricke-Pigott Observatory, Tucson"
684,34.33163108423893,-112.49000000000001,1731.354505987838,Prescott
685,34.95042550298022,-112.16,-4254.098999707028,Williams
686,32.268983021767966,-110.79079999999999,2697.128518071957,"U. of Minn. Infrared Obs., Mt. Lemmon"
687,35.00199170454199,-111.65270000000001,2034.9131003683433,"Northern Arizona University, Flagstaff"
688,34.91604803527237,-111.53550000000001,2141.3656290555373,"Lowell Observatory, Anderson Mesa Station"
689,35.00199170454199,-111.7399,2228.1706514684483,"U.S. Naval Observatory, Flagstaff"
690,35.01918043839592,-111.66329999999999,2156.369331919588,"Lowell Observatory, Flagstaff"
691,31.789417347243468,-111.60033999999999,1983.14562006481,"Steward Observatory, Kitt Peak-Spacewatch"
692,32.05698863756956,-110.9487,676.2804013174027,"Steward Observatory, Tucson"
693,32.24319992098708,-110.73255,2460.7739253006876,"Catalina Station, Tucson"
694,32.03979990371564,-111.00569999999999,891.8520958088338,"Tumamoc Hill, Tucson"
695,31.785979600472686,-111.59467000000001,2006.8756303042173,Kitt Peak
696,31.518408310146587,-110.8846,2571.1130620418116,"Whipple Observatory, Mt. Hopkins"
697,31.776239317955454,-111.61580000000001,1853.7464023651555,"Kitt Peak, McGraw-Hill"
698,32.24319992098708,-110.73264,2458.860484201461,Mt. Bigelow
699,34.91490211968211,-111.53669,2140.9653286896646,Lowell Observatory-LONEOS
700,36.16509602865756,-109.6183,1558.7118627643213,Chinle
701,31.30469505256279,-110.20284000000001,1294.9590436555445,"Junk Bond Observatory, Sierra Vista"
702,33.80450991271857,-107.1883,3319.274983583018,"Joint Obs. for cometary research, Socorro"
703,32.24319992098708,-110.73264,2456.9470431013033,Catalina Sky Survey
704,33.64064398331116,-106.65907000000001,1467.5297403382137,"Lincoln Laboratory ETS, New Mexico"
705,32.60588220530489,-105.82058,2732.1145632034168,Apache Point
706,38.393901851716464,-106.0634,1596.3583602523431,Salida
707,39.53408786402681,-105.44,7871.970335042104,Chamberlin field station
708,39.48825124041634,-104.95249999999999,1574.0134423905984,"Chamberlin Observatory, Denver"
709,32.780061375024665,-105.77117999999999,2419.1641830634326,"W & B Observatory, Cloudcroft"
710,38.691839905184494,-105.2664,2533.6982358191162,"MPO Observatory, Florissant"
711,30.50427301276503,-104.0215,2048.1065800581127,"McDonald Observatory, Fort Davis"
712,38.81903653570354,-104.88132999999999,2110.533056648448,"USAF Academy Observatory, Colorado Springs"
713,39.688786468712124,-105.0103,1586.1811118386686,Thornton
714,34.39465644170332,-113.18270000000001,1161.3166051888838,Bagdad
715,32.21168724225488,-106.72409999999999,1279.812456282787,"Jornada Observatory, Las Cruces"
716,38.89810471143159,-104.75110000000001,2233.7128556752577,"Palmer Divide Observatory, Colorado Springs"
717,30.44124765530064,-103.95190000000002,1483.572490808554,Prude Ranch
718,40.45082033623612,-112.29580000000001,1269.6244235113263,Tooele
719,33.89446428655411,-106.91391999999999,1360.8974734609947,Etscorn Observatory
720,25.490892305370327,-100.37389999999999,576.3193660536781,Universidad de Monterrey
721,40.21017806228117,-100.2688,706.5883164247498,Lime Creek
722,29.4385715138217,-95.58080000000001,-51.23105301056057,Missouri City
723,34.69259449517135,-96.67000000000002,241.1877255840227,"Cottonwood Observatory, Ada"
724,19.28575938410351,-99.19470000000001,2255.3986325887963,"National Observatory, Tacubaya"
725,29.598999696458332,-98.65469999999999,356.4296805821359,Fair Oaks Ranch
726,46.25488280091136,-94.30669999999998,138.3361786622554,Brainerd
727,35.430564135299846,-97.46127999999999,293.45020253490657,"Zeno Observatory, Edmond"
728,27.536351633987366,-97.39159999999998,-47.94363995175809,Corpus Christi
729,49.45542504451214,-97.12142,157.55844450183213,"Glenlea Astronomical Observatory, Winnipeg"
730,47.71993588306088,-97.15857,196.78568795323372,"University of North Dakota, Grand Forks"
731,39.29344559007186,-87.32889999999998,91.96862013731152,"Rose-Hulman Observatory, Terre Haute"
732,17.074142294898532,-96.76999999999998,1698.6480981679633,Oaxaca
733,32.98518026568149,-96.6454,149.87026402540505,"Allen, Texas"
734,38.70329906108711,-96.00139999999999,337.40711334813386,"Farpoint Observatory, Eskridge"
735,29.210534311359634,-95.59359999999998,-34.94158842973411,"George Observatory, Needville"
736,29.455760247675624,-96.66430000000003,33.32697270531207,Houston
737,33.99931556306305,-84.33670000000001,104.82910666707903,"New Bullpen Observatory, Alpharetta"
738,38.754865262648885,-92.32670000000002,54.473641250282526,Observatory of the State University of Missouri
739,38.68038074928188,-94.75599999999997,227.66283660754561,"Sunflower Observatory, Olathe"
740,31.587163245562284,-94.6617,133.86463559325784,"SFA Observatory, Nacogdoches"
741,44.26671925180741,-93.1497,231.96008833311498,"Goodsell Observatory, Northfield"
742,41.404795065128944,-93.68784,213.35418780427426,"Drake University, Des Moines"
743,44.79040267655698,-92.23852,299.1557986997068,"University of Minnesota, Minneapolis"
744,39.66013857895559,-86.16219999999998,146.98677927907556,"Doyan Rose Observatory, Indianapolis"
745,39.041344160214294,-92.82530000000003,181.1167135750875,"Morrison Obervatory, Glasgow"
746,43.39582340320855,-84.77460000000002,217.92821608111262,"Brooks Observatory, Mt. Pleasant"
747,30.17768706954046,-91.07080000000002,-38.784825291484594,Highland Road Park Observatory
748,41.30452745098105,-91.53199999999998,174.99814013484865,"Van Allen Observatory, Iowa City"
749,34.02796345281959,-83.8358,291.3879195805639,Oakwood
750,44.621953084788515,-91.27179999999998,209.50660984311253,"Hobbs Observatory, Fall Creek"
751,38.61162581386618,-90.7561,55.34149251319468,Lake Saint Louis
752,34.555084624339955,-84.5353,431.24216854572296,"Puckett Observatory, Mountain Town"
753,42.88417209215673,-89.40931,216.26796727161855,"Washburn Observatory, Madison"
754,42.37595852787569,-88.55680000000001,263.3625731030479,"Yerkes Observatory, Williams Bay"
755,42.72546278290549,-85.35219999999998,154.05623657163233,Optec Observatory
756,41.86602609020925,-87.67430000000002,92.02329793479294,"Dearborn Observatory, Evanston"
757,35.85569881928692,-79.995,258.3619205476716,High Point
758,28.223900988144354,-80.76209999999998,-43.460458031855524,"BCC Observatory, Cocoa"
759,35.867157975189535,-86.80529999999999,286.0114500904456,Nashville
760,39.36220052548756,-86.39519999999999,225.51524644810706,"Goethe Link Observatory, Brooklyn"
761,28.10930942911819,-82.3544,-32.33020929247141,Zephyrhills
762,44.765192533571216,-85.79919999999998,134.12106264103204,"Four Winds Observatory, Lake Leelanau"
763,43.72240934643312,-79.5342,236.92451570928097,King City
764,33.546678904909704,-84.85610000000003,266.1952542550862,"Puckett Observatory, Stone Mountain"
765,38.94967091299337,-84.42250000000001,208.30133520811796,Cincinnati
766,42.51346839870708,-84.48329999999999,180.50171866361052,"Michigan State University Obs., East Lansing"
767,42.08947963031028,-83.7303,222.72092680167407,Ann Arbor
768,41.86774496359465,-87.67500000000001,104.14105653297156,Dearborn Observatory
769,39.809107605689604,-83.01080000000002,155.64305711723864,"McMillin Observatory, Columbus"
770,39.03561458226299,-85.9214,136.29452520702034,"Crescent Moon Observatory, Columbus"
771,22.918311805232932,-82.43,7699.252804109827,"Boyeros Observatory, Havana"
772,45.063130587039254,-75.9135,60.349619878456,"Boltwood Observatory, Stittsville"
773,41.344634496640204,-81.56819999999999,164.95345003716648,"Warner and Swasey Observatory, Cleveland"
774,41.40193027615329,-81.07499999999999,343.6841249987483,"Warner and Swasey Nassau Station, Chardon"
775,40.41644286852827,-75.38319999999999,30.457616738975048,"Sayre Observatory, South Bethlehem"
776,42.62233037978194,-75.53309999999999,335.1253682728857,"Foggy Bottom, Hamilton"
777,43.47603749452687,-79.3983,52.63692632690072,Toronto
778,40.29039215359949,-80.0222,285.14062864053994,"Allegheny Observatory, Pittsburgh"
779,43.67084314487135,-79.4221,168.59425357729197,"David Dunlap Observatory, Richmond Hill"
780,37.84959194634219,-78.5222,158.8835849929601,"Leander McCormick Observatory, Charlottesville"
781,-0.2291831180523293,-78.4925,2922.801666341722,Quito
782,0.0,-78.35000000000002,-6378.137000000104,"Quito, comet astrograph station"
783,38.38817227376516,-77.98000000000002,8117.839097622782,Rixeyville
784,42.06083174055374,-77.78539999999998,515.0550608346239,"Stull Observatory, Alfred University"
785,40.158611860719404,-74.64580000000001,-29.900063874199986,"Fitz-Randolph Observatory, Princeton"
786,38.73194695084365,-77.06549999999999,22.539169774390757,"U.S. Naval Obs., Washington (since 1893)"
787,38.709028639038415,-77.05059999999997,-29.16598921176046,"U.S. Naval Obs., Washington (before 1893)"
788,39.5971132214912,-75.63330000000002,55.66637834068388,"Mount Cuba Observatory, Wilmington"
789,42.86297265373688,-75.406,238.35971938353032,"Litchfield Observatory, Clinton"
790,45.20064045787065,-75.7165,12.174378465861082,"Dominion Observatory, Ottawa"
791,39.809107605689604,-75.47640000000001,49.76598291657865,"Flower and Cook Observatory, Philadelphia"
792,41.25296124941927,-71.69999999999999,4972.704217686318,"University of Rhode Island, Quonochontaug"
793,42.46190219714531,-73.77999999999997,-32.55145869683474,"Dudley Observatory, Albany (before 1893)"
794,41.49933310132553,-73.88999999999999,-15.085333444178104,"Vassar College Observatory, Poughkeepsie"
795,40.54249358345705,-73.98770000000002,247.79136715922505,Rutherford
796,40.680003454288446,-73.55000000000001,1834.3030258147046,Stamford
797,41.12691053449049,-72.92489999999998,-20.75692029297352,"Yale Observatory, New Haven"
798,41.23577251556535,-72.9846,150.21970404032618,"Yale Observatory, Bethany"
799,42.26136696884952,-71.13499999999999,-29.846181973814964,Winchester
800,-16.27200138171538,-71.5489,2408.40025662072,"Harvard Observatory, Arequipa"
801,42.313506128206434,-71.55766999999997,108.7821483137086,Oak Ridge Observatory
802,42.189747244458175,-71.12835999999999,-48.775935172103345,"Harvard Observatory, Cambridge"
803,41.71132748552393,-71.08330000000001,-22.70123814139515,Taunton
804,-33.38625072227307,-70.68790000000001,511.05977743119,Santiago-San Bernardo
805,-32.807563349190936,-71.01999999999998,2149.754010117613,Santiago-Cerro El Roble
806,-33.22009296168513,-70.5487,808.3189294338226,Santiago-Cerro Calan
807,-30.000070153049908,-70.80590000000001,2379.5,"Cerro Tololo Observatory, La Serena"
808,-31.627270291221446,-69.32920000000001,2302.987350403331,El Leoncito
809,-29.094796836743207,-70.73374000000001,2293.4792282050475,"European Southern Observatory, La Silla"
810,42.416065573534844,-71.4846,30.786712177097797,"Wallace Observatory, Westford"
811,41.08966827780699,-70.10435000000001,-58.7499275887385,"Maria Mitchell Observatory, Nantucket"
812,-32.78464503738571,-71.54570000000001,78.02657864335924,Vina del Mar
813,-33.265929585295595,-70.69170000000003,446.3676876183599,Santiago-Quinta Normal (1862-1920)
814,41.65976128396216,-71.58082999999999,51.32088056579232,North Scituate
815,-33.265929585295595,-70.65210000000002,556.0716440174729,Santiago-Santa Lucia (1849-1861)
816,44.146398114829935,-74.24169999999998,465.80534929968417,Rand Observatory
817,42.15823456572598,-71.38959999999997,-3.70502588711679,Sudbury
818,45.160533412211485,-73.58330000000001,297.6151318671182,"Gemeaux Observatory, Laval"
819,45.70484331758578,-75.61500000000001,98.30501113645732,Val-des-Bois
